App,ID,Author,Date,Rating,Helpful Count,Review,,
Skype,1793, KAMBALA VARAPRASAD ," September 2, 2020 ",1,0,  I did not like this app when I have opened that by a link it's not coming and when I am middle of the meeting my video has unexpectedly gone,,
Skype,1794, Clyde Self ," May 8, 2020 ",1,1,  It says free. I got on a conference call where the local hospital were updating local pastors about COVOD19. It hung up after 5 minutes and for me to continue I would have to pay. That is not free.,,
Skype,1795, Pranaysingh Pardeshi ," July 10, 2020 ",1,0,"  No control over recorded meetings, i was not able to play recorded meetings properly, it needs deep improvement",,
Skype,1796, aviral mishra ," June 19, 2020 ",1,0,"  All versions of skype (this version, lite version and windows pc version) crashing randomly. Using skype since 4 years and facing this issue since last month. Fix this issue and will change my rating",,
Skype,1797, Rasidat Tijani ," May 17, 2020 ",5,1,"  It's a lovely app for video and audio calls especially if your local service providers signal is good, you'll enjoy awesome experience.",,
Skype,1798, Scott Dubray ," August 14, 2020 ",5,0,  Works good and calls are clear . Love the video calls . Good job,,
Skype,1799, Sotharorth Keo ," May 26, 2020 ",1,1,  I dont know what happened but Rear camera doesnt exist in my Android Skype (Oppo A9 2020). The swap button between front and rear camera disappears for no reason. Please fix..,,
Skype,1800, Chayan Saha ," June 2, 2020 ",5,0,"  Best video calling app I have ever seen.It is easy to use and you can chat with others. Full HD video calling and clear sound make this app unique than other video calling apps. So, I give 5 🌟 to this app. 😀😄🙂👍",,
Skype,1801, Renato Fuentes ," June 25, 2020 ",5,4,"  Extremely happy with app. During these times specially, I am able to get in touch with my team anywhere.",,
Skype,1802, Jineesh Joseph ," May 22, 2020 ",3,7,"  When viewing with screen sharing participants list is shown above PowerPoint, which is annoying & hiding few areas of PowerPoint. This happens in landscape view.. There should be an option to hide the list",,
Skype,1803, David Baron Stevens ," June 25, 2020 ",4,3,  DarkMatterOS (PhoenixOS) Skype crashes when camera turns on. Audio calls fine until camera is switched on. Video calls crash immediately when picked up. Reject/Accept buttons not visible in full screen mode when receiving a call,,
Skype,1804, Lindsay Bacon ," July 26, 2020 ",5,0,  Our family in Australia and America stay in contact visually. This is an important app for us to remain connected to the people we love.,,
Skype,1805, Jason amberson ," July 31, 2020 ",5,0,  Works great. Made it possible to see Grandson during these covid 19 times.,,
Skype,1806, Guriya Tiwari ," June 28, 2020 ",5,5,  A good experience I am to using this app years before I am a 13 year old boy and I am having online classes from the zoom app but eventually I hate the zoom app because it requires a strong internet connection but this app can be accessed with a weak connection also,,
Skype,1807, Renee Williams ," May 10, 2020 ",5,1,"  Very good, occassionally not easy to get connected. Would like to have more contacts, but cannot get connected",,
Skype,1808, 123JakeyB ," May 6, 2020 ",5,3,  I use this every day and its helped me so much! If thismapp didn't exist I wouldn't be able to call or text some of my friends!,,
Skype,1809, Hassan ALI ," June 3, 2020 ",3,1,"  I keep getting poor connection issues and i hate when I've put my status on do not disturb and when i close Skype and go back on the status will reset to available, it was ok before but now it has started doing this",,
Skype,1810, Sazzad Hossain ," August 9, 2020 ",5,0,  Skype is really good app for communication. Highly recommended!,,
Skype,1811, RJsyiyia ," May 7, 2020 ",5,2,"  My phone was not working then I remembered I could make the call I needed with my tablet using Skype, which is not a device I can routinely make phone calls with. Thanks!",,
Skype,1812, Liz Opie ," August 23, 2020 ",1,0,  Lost password. Unable to reset.unable to log off. No functionality in app,,
Skype,1813, Robert Michaelson ," June 18, 2020 ",5,0,  Skype never fails me I make a lot of phone calls to the United States and buying the unlimited is so cost-effective it's almost like free.,,
Skype,1814, Shashi yadav ," May 20, 2020 ",5,1,"  Nice app.very easy ,excessable, the main reason why l choose this app is very easy to use than other meeting apps. All notification,calls are prodivide here...",,
Skype,1815, Kynesgrove A ," June 21, 2020 ",1,6,"  Video will not work. Some weird update makes me unable to video call anyone. It says call failed. Do we need to have a ""subscription"" now or what? I'm switching back to imo.",,
Skype,1816, Shehla Sohrab ," June 4, 2020 ",5,1,  Very good for phones and messages. Has a great deal of emojis and gifs😍😍 love it....it is a must have I JUST LIVE IT. YOU CAN SPEND TIME WITH YPUR LOVED ONES ON IT. It is great👍,,
Skype,1817, Jean Yves Niedzwiecki ," May 3, 2020 ",5,2,"  IN THESE TRYING/UNUSUAL TIMES... I hate those words. But what I don't hate is the ability, through Skype, to talk, communicate and see my children. At least it gives us some comfort to do that even though we'd prefer to hug them as well. Thanks Skype, it is appreciated.",,
Skype,1818, Marcia Ferrara ," May 26, 2020 ",4,9,  Skype is a good way to keep in touch with love ones and friends..The only hiccup is the wifi. At times it goes out for days at a time and I can't talk with my friend overseas,,
Skype,1819, Sai Vinay Panyam ," August 25, 2020 ",1,0,  This app is not working properly in windows 10 for blind and visually impaired,,
Skype,1820, Muhammad Waqas ," May 2, 2020 ",2,3,  Moat of the time I am unable to play the voice messages received. The same happens to my contacts as they too cannot play that.,,
Skype,1821, khalid arife ," July 19, 2020 ",1,0,  I can't even screen share my screen and it's like it was in 2010!! Hate it don't try it trust us reader.,,
Skype,1822, Georgia ," June 10, 2020 ",5,1,"  Crystal clear video calls, no interruptions, clear voices. Highly recommended.",,
Skype,1823, Fazrul Faz ," June 16, 2020 ",1,0,"  Whenever the recipient screenshared from the desktop, the view I got is a severely slanted image.. Can hardly see their screen.. This problem persists for months already, never got fixed in new updates..",,
Skype,1824, David Gray ," June 16, 2020 ",4,32,  It works. It's stable. It almost integrates with Microsoft (but Teams is better). Not sure why Microsoft bought it and was hoping for something more.,,
Skype,1825, Gavin Yip ," May 16, 2020 ",1,1,  Lots of bugs. Phone gets very hot and drains battery. When calls come through it brings constantly even though I answer the call on pc.,,
Skype,1826, Ranjan Dwivedi ," August 25, 2020 ",2,0,  Screen share option is noy available while on video call.....sometime it shows sometime it doesnt update the bug,,
Skype,1827, Simi Deb ," July 11, 2020 ",5,0,  this is a very nice app this has a very good quality sound and video and tgere are many emoticons i love this app this is a very good app for communicating.,,
Skype,1828, M B ," June 23, 2020 ",1,3,"  Terrible just couldn't get video calls to work at all. I have used a number of video meet apps, e.g. zoom, Microsoft teams, Google meet and no issues but Skype just don't get why wouldn't work.",,
Skype,1829, Frank Woodyard ," May 5, 2020 ",5,2,  This app has been my go to for chatting for years. Skype calls are typically clear and good quality depending on the networks.,,
Skype,1830, C T ," May 20, 2020 ",4,0,  Very good sound quality but the interface is too complicated and you need 3 clicks to make a call.,,
Skype,1831, Predrag Stojković," June 21, 2020 ",5,2,"  The best app for video calls and as well as audio. Stable, robust, works good with low bandwidth. In comparison to other apps extremely stable conference call",,
Skype,1832, Babblesof theInsane ," April 24, 2020 ",2,4,  Updated and now won't work. Only way to connect to hubby who is in Australia and I in America. Now we need to find another app. Disappointed.,,
Skype,1833, Tucker CarlsonRules ," May 2, 2020 ",2,5,"  For some reason, I never get proper notifications. My buddies wait for hours because I didnt get a sound! Sometimes not even a notification! Why?!",,
Skype,1834, Sneha Nandan ," April 24, 2020 ",1,4,  My account has been logged out for 3 times without giving any notification and when I try to recover my account from browser nothing happens. Needs improvement! Disappointmented!!,,
Skype,1835, feras kefaya ," August 24, 2020 ",5,0,  Good VoIP application,,
Skype,1836, Flutter Girl ," May 5, 2020 ",2,1,  Poor connection there's not a lot of ways to get in touch FaceTime on Facebook is probably better my family keeps on talking about how we could do FaceTime instead of Skype because it's not all that great and it's talking about how there's no connection and how we have to get the connection back on ...Full ReviewPoor connection there's not a lot of ways to get in touch FaceTime on Facebook is probably better my family keeps on talking about how we could do FaceTime instead of Skype because it's not all that great and it's talking about how there's no connection and how we have to get the connection back on it says reconnecting and I can think of any way that couldn't I do that great,,
Skype,1837, Matěj Bláh," September 22, 2020 ",3,0,"  Notifications doesn't work, that is quite an issue.",,
Skype,1838, Jean Kelleway ," September 25, 2020 ",5,0,  Good picture and sound,,
Skype,1839, DC Eaton ," May 22, 2020 ",5,11,"  Well, amazingly I'm calling friends and biz contacts from all over the world, and I am overseas as well mostly. The amazing thing is the clarity of my calls and answering. It is rare indeed to have a call breaking up. My hats off to the development level Skype has gotten to. Couldn't have anything t...Full ReviewWell, amazingly I'm calling friends and biz contacts from all over the world, and I am overseas as well mostly. The amazing thing is the clarity of my calls and answering. It is rare indeed to have a call breaking up. My hats off to the development level Skype has gotten to. Couldn't have anything to do with Microsofts coders could it?!",,
