App,ID,Author,Date,Rating,Helpful Count,Review,,,
Excel,348,Siva Srinivas,25-Aug-20,5,7, I have used this now on my 6inc mobile screen and surprised to see it's convenience !! Full marks for the usability and reliability,,,
Excel,349,Twigpi,28-Jul-20,2,1," Does not start. White screen only on galaxy note 8 android 9. After force stop, clear data, then run, message seeing up for first time, then white screen again.",,,
Excel,350,Anju Saha,17-Aug-20,5,0, My laptop was having some issues so I am not able to create any spreadsheet but this app helped me a lot to make different spreadsheets . Thanking MICROSOFT TEAM a lot.,,,
Excel,351,Gwen Bard,31-Jul-20,5,3, I have used Excel for years for work and personal needs. New changes are always explained. Thank you for making my life easier.,,,
Excel,352,Terri Thomas,4-Aug-20,5,3, Works great between multiple devices so I can stay current and on the go. Awesome app.,,,
Excel,353,Lee Christopher,29-Jul-20,5,6," Good and reliable App. Gets better with each new revision! Simple to use, effective.",,,
Excel,354,Debra Hall,13-Aug-20,2,0," not all functions available in this app. In particular the ""quick analysis"" is nowhere to be found. Very frustrating.",,,
Excel,355,Muhy Abdullahi,29-Jul-20,5,3, 80% of my Daily Spreadsheet happens in my phone and I just can't get enough of it. Just amazing!!!,,,
Excel,356,David J Blake,4-Sep-20,4,4," Great app for Android... once you learn where everything is, compared to the desktop version!",,,
Excel,357,Amy Taylor,18-Sep-20,5,0, I've used Excel for many years. Love the application.,,,
Excel,358,pradeep shyam,24-Sep-20,5,1, Very good app easy to use but some features are missing.,,,
Excel,359,Feiruzie Suhana,1-Oct-20,4,0, It has helped me a lot so far in my table calculations and all,,,
Excel,360,Kaare Myrland,19-Sep-20,5,11, An EXCELlent and much used app! Very good..,,,
Excel,361,Vivek Vaidya,12-Aug-20,1,1," Doesn't sync with office 365, only lets me access read only files. Will not be renewing my 365 account.",,,
Excel,362,Rakvicky Gayi,31-Aug-20,1,3, It's too clumsy and complicated. Very difficult to save files on my device now using this app. It wasn't so,,,
Excel,363,Bethel Opoku Amofah,24-Jul-20,5,13, Is awesome. Very accurate and easy to use. Opens fast with no cookies. I like it,,,
Excel,364,Johan Van Der Nest,30-Jul-20,4,1," Allthough I cant fully optimise it, I use it very often on the farm for irrigation, feeding and pest control programs as well as other necessities",,,
Excel,365,PUBG MOBILE TDM,1-Aug-20,5,4, This is a very cool app for excel editing and actually creating larger documents if you have a powerful phone. Hope Microsoft still keeps it free for use.,,,
Excel,366,masebolane mokoiliti,20-Aug-20,5,0," All is well actually I like it. It's convenient & awesome. For an improvement, also add printing option.�",,,
Excel,367,sunitha,9-Aug-20,5,3, it is very nice it is good u also install it it is very nice an stye update is very nice I liked and it is useful and but please give more updates pls and can u make the mb less of the update and it is useful for my online study also I use this for opening the pdf and I like it very much 👏👏👌👌 an...Full Reviewit is very nice it is good u also install it it is very nice an stye update is very nice I liked and it is useful and but please give more updates pls and can u make the mb less of the update and it is useful for my online study also I use this for opening the pdf and I like it very much 👏👏👌👌 and pls install it it is very useful this the best,,,
Excel,368,Hani M,9-Aug-20,5,1," I always loved using excel. Now that its available on android phone it makes charting easier, especially with all the features.",,,
Excel,369,charles anderson,6-Sep-20,5,1," I have been using this program for years. I highly recommend it for tables, computations of various sorts.",,,
Excel,370,Guy Salvetti,4-Sep-20,4,2," Pretty handy, but sometimes hard to get use to navigate through it, but manageable.",,,
Excel,371,Marilou Leonor,25-Sep-20,3,0, It's fast and easy both in text and numbers,,,
Excel,372,Ajay Khajuria,25-Sep-20,5,0, It's really good while using it I thought I was using excel on my PC.,,,
Excel,373,YASIR RASHID,28-Sep-20,5,1, The app is very good but unfortunately I have a little knowledge about the app so I face difficulties while heandling.,,,
Excel,374,Srinath charya,3-Oct-20,5,0, Very good . Everyone can workout at ease.,,,
Excel,375,Mahesh Chaudhary,29-Jul-20,4,2, I am new for excel but I felt like so easy to learn by mobile excel. It is helpful to those who are eager to practice but don't have laptop..,,,
Excel,376,Joseph Mellen,6-Aug-20,5,2, I have been using Excel since it was introduced. The smartphone version is excellent as the other versions. Thank you.,,,
Excel,377,Ileana Hernández Nogued,6-Aug-20,4,1," Excellent as always, just complicated by using it at the beginning.",,,
Excel,378,Jason Denstitt,11-Aug-20,4,0, Very easy to launch and use. Very helpful in my day to day operations as a warehouse supervisor,,,
Excel,379,jimmy lee,29-Jul-20,4,6, Not as easy to use as the desktop version due to many limitations but most of the basic features are there and it is free.,,,
Excel,380,Francis Chacha,10-Aug-20,5,2, I like it. Very useful. I use my phone most of the time for Excel works than laptop,,,
Excel,381,HH Technical,28-Jul-20,2,1, Why automatically ends a working file. After auto close I have tried to open but says can't open. It's bad update. Must check out Android version,,,
Excel,382,Mukesh Singh Shekhawat,24-Sep-20,5,1, How get its old version because phone PDF problem in new updated version,,,
Excel,383,Franciene Gill,30-Jul-20,5,3," I can quickly review, edit Excel work while on the go. Easy to use.",,,
Excel,384,AABAN KABIR,2-Sep-20,3,2," Man ,I like PowerPoint,word on android but excel is not showing a good performance but I'll still rate 3/5 as it is microsoft corporation.",,,
Excel,385,Stephanie Salas,3-Sep-20,4,5, I have not had any problems with this app. I was able to make a schedule and highlight spaces which made it a lot easier.,,,
Excel,386,César Q. Pereir,15-Sep-20,4,1, There are many things to develop such as being more friendly with graphics,,,
Excel,387,Alexandre Luan Duarte Marques,12-Sep-20,5,1, I love to use this app to create very professional sheets for statistics or even organization of important documents that require charts 👍�,,,
Excel,388,Saif Alam,24-Sep-20,4,0, That's good use this app for opening any PDF XLS and etc.,,,
Excel,389,Marielle Dorand-Lebacks,2-Oct-20,4,0, Good but need access to complete/better toolbar,,,
Excel,390,Joshua Brown,29-Sep-20,5,0, Love this app. Use it for workouts and work,,,
Excel,391,shony Kib,30-Sep-20,5,0," Very useful app, helps me professionally and personally.",,,
Excel,392,MUKESH Thakrar,15-Aug-20,5,2, I am using this app in my tablet. It is very good even I feel as if this is the most useful app for creating excel sheet.... Thanks Team Microsoft....,,,
Excel,393,Manas Patra,24-Aug-20,5,6, It's excellent. But Some necessary features of previous version are missing.,,,
Excel,394,Mohammad Mahis,14-Aug-20,5,0," I never expected, i can do my works through an Android, but it changed, Excel is best app with nice interface, also user friendly",,,
Excel,395,Jyra Lee,15-Aug-20,5,1, I'm still trying to learn here since I used to use pc not cp. I'm happy to use this on my simple recordings and save on my device.,,,
Excel,396,Geoff Bunker,24-Jul-20,3,2," I think this app is good. However, it has stopped working in the last few days following Huwai updates.",,,
Excel,397,BrandyLyn Patrick,10-Aug-20,5,2, Love it! Seemingly endless possibilities for its use!!!,,,
Excel,398,Mohan Rao,28-Jul-20,5,5, Excellent and everytime I work on mobile and never felt any hardship or difference from a laptop or a desktop. Good.,,,
Excel,399,PP P,29-Jul-20,1,6," 1. old file needs ""save as"" to .xlsx format 2. Sign in problem 3. Not open file which saved as 2 min ago",,,
Excel,400,MAD MAX,23-Aug-20,4,6, Good aap . Easy to use. Very helpful. Just fix some minor bugs,,,
Excel,401,Agnieszka Geary,2-Sep-20,5,1, Some functions are bit hard to find. But overall happy with it.,,,
Excel,402,Athenkosi Jack,8-Sep-20,4,1," It is useful but, with limited options to offer and use.",,,
Excel,403,megan lightcap,12-Sep-20,1,1, It only gives me limited use and I thought if I had office 365 I would get full use of excel for school.,,,
Excel,404,Tuijah Victor,18-Sep-20,5,0, Wonderfully great. Can easily put in data.,,,
Excel,405,MOHAIDHEEN S.A,29-Sep-20,1,0," It's one of the waste app,first two days working properly after that fully blocked.",,,
Excel,406,Destiny Mac,1-Oct-20,5,0, I love using excel on my phone and it works great �,,,
Excel,407,Rudra Ruparelia,14-Aug-20,5,1, Very nice app for various uses and also it is very easy to learn excel. One app for many problems and various work.,,,
Excel,408,Willy Sandi,22-Jul-20,3,13," its takes long time to download and open file from cloud. I already tried using wifi and mobile data, but often its get stucked.",,,
Excel,409,Manish Vijaywargiya,11-Aug-20,2,1, The new updated mobile version hangs up frequently. It's really horrible experience.,,,
Excel,410,Smart Interesting Useful,2-Aug-20,5,5," Excellent App, but not able to save on sd card, given access permission, my device is samsang m30. Thanks.",,,
Excel,411,Nilam Sappideen,30-Aug-20,4,6," It very good and convenient to do accounts, tables etc. It should guide starters to enable them with convenience.",,,
Excel,412,Debbie Medina,28-Jul-20,4,1, Great to preview. I haven't really used it for more than previewing documents I've added to my Dropbox. It meets that need.,,,
Excel,413,Robert Cook,10-Sep-20,1,0, Ugh! horrible version for chromebook. Going back to google sheets which has much more functionality.,,,
Excel,414,Stephen Ballard,21-Sep-20,5,0, Good as always. Quick and easy.,,,
Excel,415,Jamshed Akhtar,5-Aug-20,5,4, I don't have a laptop and by this application I am very lucky that I can make and report my documents by Android itself..in love with this application..!!,,,
Excel,416,firas khateeb,11-Aug-20,4,1," still missing alot of features that are essential in creating excel sheets , its more like an editing version ..",,,
